NomeProduto,Categoria,Preco,SexoCliente,Tamanho,EstacaoAno,CorProduto
BotasWinter,Sapatos,155,F,40,Primavera,Rosa
BlusaRegata,Blusas,249,M,42,Inverno,Marrom
BermudaMoletom,Bermudas,128,F,38,Primavera,Rosa
JaquetaCouro,Jaquetas,271,F,42,Verão,Marrom
BermudaMoletom,Bermudas,199,F,38,Outono,Amarelo
BermudaMoletom,Bermudas,395,M,44,Inverno,Vermelho
BermudaMoletom,Bermudas,274,M,42,Verão,Verde
BermudaMoletom,Bermudas,262,F,42,Verão,Preto
TênisEsportivo,Sapatos,128,F,42,Verão,Rosa
BlusaRegata,Blusas,273,F,44,Primavera,Branco
BermudaMoletom,Bermudas,220,F,38,Inverno,Verde
BlusaRegata,Blusas,290,F,44,Outono,Branco
BotasWinter,Sapatos,337,M,44,Primavera,Azul
BermudaMoletom,Bermudas,297,M,40,Outono,Branco
BlusaRegata,Blusas,238,M,38,Primavera,Vermelho
BermudaMoletom,Bermudas,178,M,44,Primavera,Marrom
BermudaMoletom,Bermudas,381,M,44,Verão,Branco
BermudaMoletom,Bermudas,163,F,42,Verão,Rosa
SapatoSocial,Sapatos,148,M,40,Outono,Azul
SapatoSocial,Sapatos,149,M,42,Verão,Preto
JaquetaCouro,Jaquetas,233,F,42,Primavera,Marrom
JaquetaCouro,Jaquetas,296,M,44,Verão,Rosa
JaquetaCouro,Jaquetas,221,F,44,Verão,Verde
BlusaRegata,Blusas,271,F,40,Primavera,Rosa
BlusaRegata,Blusas,169,F,38,Primavera,Amarelo
SapatoSocial,Sapatos,254,F,40,Outono,Amarelo
TênisEsportivo,Sapatos,379,M,44,Verão,Rosa
BlusaRegata,Blusas,151,M,38,Primavera,Azul
BotasWinter,Sapatos,339,M,42,Primavera,Amarelo
BermudaMoletom,Bermudas,293,M,42,Verão,Preto
BlusaRegata,Blusas,341,M,44,Outono,Amarelo
SapatoSocial,Sapatos,164,F,40,Verão,Marrom
BermudaMoletom,Bermudas,367,M,38,Outono,Azul
JaquetaCouro,Jaquetas,109,M,40,Outono,Amarelo
JaquetaCouro,Jaquetas,192,F,44,Primavera,Amarelo
BotasWinter,Sapatos,286,M,44,Inverno,Amarelo
JaquetaCouro,Jaquetas,186,M,40,Inverno,Verde
JaquetaCouro,Jaquetas,156,F,38,Inverno,Marrom
BermudaMoletom,Bermudas,156,F,42,Inverno,Azul
JaquetaCouro,Jaquetas,233,M,40,Inverno,Amarelo
BlusaRegata,Blusas,259,M,40,Outono,Branco
BermudaMoletom,Bermudas,222,M,42,Verão,Vermelho
TênisEsportivo,Sapatos,198,M,38,Outono,Branco
TênisEsportivo,Sapatos,373,M,44,Inverno,Rosa
JaquetaCouro,Jaquetas,212,M,44,Primavera,Marrom
JaquetaCouro,Jaquetas,225,M,40,Verão,Azul
BermudaMoletom,Bermudas,178,F,40,Outono,Marrom
BermudaMoletom,Bermudas,376,M,40,Primavera,Preto
JaquetaCouro,Jaquetas,385,F,44,Inverno,Verde
TênisEsportivo,Sapatos,300,F,44,Outono,Vermelho
JaquetaCouro,Jaquetas,320,M,44,Verão,Vermelho
BermudaMoletom,Bermudas,261,F,38,Outono,Amarelo
JaquetaCouro,Jaquetas,279,F,44,Verão,Verde
BermudaMoletom,Bermudas,393,M,38,Outono,Branco
BotasWinter,Sapatos,178,M,42,Verão,Azul
JaquetaCouro,Jaquetas,136,F,40,Inverno,Preto
SapatoSocial,Sapatos,172,M,38,Primavera,Amarelo
BermudaMoletom,Bermudas,274,F,38,Primavera,Amarelo
JaquetaCouro,Jaquetas,269,M,44,Inverno,Amarelo
BotasWinter,Sapatos,250,F,38,Primavera,Marrom
BermudaMoletom,Bermudas,361,M,44,Outono,Amarelo
TênisEsportivo,Sapatos,124,F,38,Outono,Vermelho
BotasWinter,Sapatos,212,F,40,Verão,Amarelo
BermudaMoletom,Bermudas,391,M,40,Inverno,Amarelo
BotasWinter,Sapatos,329,F,40,Outono,Preto
BlusaRegata,Blusas,144,F,42,Outono,Azul
BotasWinter,Sapatos,113,F,40,Verão,Azul
JaquetaCouro,Jaquetas,345,M,42,Primavera,Verde
SapatoSocial,Sapatos,171,F,38,Outono,Branco
BermudaMoletom,Bermudas,193,F,44,Inverno,Marrom
JaquetaCouro,Jaquetas,274,M,44,Outono,Verde
JaquetaCouro,Jaquetas,190,M,44,Inverno,Rosa
BermudaMoletom,Bermudas,278,M,40,Primavera,Preto
TênisEsportivo,Sapatos,206,M,44,Inverno,Amarelo
BermudaMoletom,Bermudas,123,M,44,Primavera,Vermelho
BlusaRegata,Blusas,376,F,40,Verão,Rosa
JaquetaCouro,Jaquetas,159,M,38,Inverno,Preto
BermudaMoletom,Bermudas,273,F,44,Primavera,Verde
JaquetaCouro,Jaquetas,348,M,42,Inverno,Vermelho
JaquetaCouro,Jaquetas,163,M,42,Verão,Vermelho
JaquetaCouro,Jaquetas,196,F,38,Inverno,Amarelo
BlusaRegata,Blusas,324,M,44,Inverno,Verde
BlusaRegata,Blusas,165,F,38,Verão,Rosa
TênisEsportivo,Sapatos,393,F,42,Inverno,Rosa
JaquetaCouro,Jaquetas,176,M,40,Verão,Vermelho
SapatoSocial,Sapatos,372,M,42,Verão,Verde
BlusaRegata,Blusas,243,F,40,Inverno,Amarelo
JaquetaCouro,Jaquetas,130,F,40,Inverno,Marrom
BermudaMoletom,Bermudas,211,M,38,Verão,Rosa
BlusaRegata,Blusas,379,F,38,Primavera,Verde
BlusaRegata,Blusas,323,M,44,Inverno,Verde
BlusaRegata,Blusas,231,F,42,Primavera,Amarelo
BlusaRegata,Blusas,166,M,44,Outono,Amarelo
BermudaMoletom,Bermudas,256,M,40,Outono,Amarelo
SapatoSocial,Sapatos,136,F,40,Primavera,Azul
BotasWinter,Sapatos,240,M,44,Verão,Azul
BermudaMoletom,Bermudas,195,F,38,Outono,Amarelo
JaquetaCouro,Jaquetas,152,F,42,Outono,Preto
SapatoSocial,Sapatos,272,F,44,Outono,Rosa
BlusaRegata,Blusas,283,M,38,Inverno,Marrom
BermudaMoletom,Bermudas,289,F,38,Verão,Azul
JaquetaCouro,Jaquetas,301,F,44,Primavera,Marrom
JaquetaCouro,Jaquetas,100,M,40,Inverno,Verde
BermudaMoletom,Bermudas,348,F,44,Outono,Vermelho
BlusaRegata,Blusas,309,M,38,Inverno,Rosa
JaquetaCouro,Jaquetas,216,M,38,Primavera,Amarelo
JaquetaCouro,Jaquetas,291,M,38,Primavera,Azul
JaquetaCouro,Jaquetas,281,F,38,Primavera,Branco
BermudaMoletom,Bermudas,140,F,44,Verão,Rosa
BermudaMoletom,Bermudas,268,M,44,Verão,Marrom
JaquetaCouro,Jaquetas,325,F,42,Inverno,Verde
BermudaMoletom,Bermudas,322,F,38,Verão,Verde
BermudaMoletom,Bermudas,221,F,38,Outono,Rosa
BlusaRegata,Blusas,356,M,38,Outono,Marrom
SapatoSocial,Sapatos,317,F,44,Outono,Azul
BermudaMoletom,Bermudas,204,F,44,Inverno,Amarelo
BermudaMoletom,Bermudas,269,F,42,Outono,Marrom
JaquetaCouro,Jaquetas,382,M,40,Outono,Preto
SapatoSocial,Sapatos,333,M,40,Outono,Amarelo
BermudaMoletom,Bermudas,287,F,40,Verão,Preto
BermudaMoletom,Bermudas,324,F,44,Primavera,Vermelho
JaquetaCouro,Jaquetas,164,F,40,Inverno,Azul
SapatoSocial,Sapatos,245,F,40,Primavera,Amarelo
BermudaMoletom,Bermudas,193,M,44,Outono,Verde
SapatoSocial,Sapatos,213,M,44,Verão,Azul
BermudaMoletom,Bermudas,216,M,44,Inverno,Vermelho
BermudaMoletom,Bermudas,122,F,44,Outono,Preto
BermudaMoletom,Bermudas,127,M,38,Outono,Marrom
BlusaRegata,Blusas,308,F,44,Verão,Vermelho
JaquetaCouro,Jaquetas,115,F,38,Outono,Marrom
JaquetaCouro,Jaquetas,353,M,40,Verão,Marrom
BlusaRegata,Blusas,168,M,44,Outono,Marrom
TênisEsportivo,Sapatos,122,F,44,Verão,Rosa
BlusaRegata,Blusas,253,F,40,Inverno,Verde
TênisEsportivo,Sapatos,294,M,38,Verão,Vermelho
BermudaMoletom,Bermudas,348,F,44,Primavera,Vermelho
SapatoSocial,Sapatos,358,M,40,Primavera,Azul
JaquetaCouro,Jaquetas,256,F,40,Inverno,Azul
JaquetaCouro,Jaquetas,125,F,38,Verão,Amarelo
BermudaMoletom,Bermudas,159,M,38,Inverno,Marrom
BlusaRegata,Blusas,268,F,40,Primavera,Amarelo
BermudaMoletom,Bermudas,316,F,40,Inverno,Azul
BermudaMoletom,Bermudas,270,F,38,Primavera,Marrom
JaquetaCouro,Jaquetas,268,M,40,Inverno,Vermelho
SapatoSocial,Sapatos,278,M,42,Verão,Preto
JaquetaCouro,Jaquetas,127,F,42,Outono,Branco
BermudaMoletom,Bermudas,235,F,44,Verão,Rosa
TênisEsportivo,Sapatos,156,F,42,Outono,Verde
BlusaRegata,Blusas,370,F,38,Primavera,Azul
TênisEsportivo,Sapatos,272,M,44,Primavera,Azul
TênisEsportivo,Sapatos,176,F,40,Outono,Preto
BlusaRegata,Blusas,295,M,44,Outono,Marrom
BermudaMoletom,Bermudas,119,M,44,Verão,Amarelo
BermudaMoletom,Bermudas,392,M,38,Primavera,Rosa
BlusaRegata,Blusas,260,M,40,Outono,Verde
SapatoSocial,Sapatos,327,M,44,Verão,Branco
BermudaMoletom,Bermudas,338,F,40,Inverno,Vermelho
BlusaRegata,Blusas,140,F,40,Verão,Azul
JaquetaCouro,Jaquetas,394,M,40,Verão,Azul
BermudaMoletom,Bermudas,147,M,38,Inverno,Preto
BermudaMoletom,Bermudas,201,M,40,Outono,Branco
BermudaMoletom,Bermudas,385,M,38,Outono,Azul
JaquetaCouro,Jaquetas,233,F,40,Inverno,Marrom
BotasWinter,Sapatos,338,M,42,Primavera,Verde
BotasWinter,Sapatos,368,F,40,Inverno,Verde
BermudaMoletom,Bermudas,391,F,38,Inverno,Azul
BotasWinter,Sapatos,164,F,40,Inverno,Verde
BotasWinter,Sapatos,307,M,40,Inverno,Amarelo
JaquetaCouro,Jaquetas,396,F,42,Outono,Vermelho
BlusaRegata,Blusas,251,M,44,Primavera,Marrom
JaquetaCouro,Jaquetas,200,F,38,Primavera,Amarelo
BlusaRegata,Blusas,338,M,42,Primavera,Marrom
TênisEsportivo,Sapatos,307,F,38,Primavera,Preto
BlusaRegata,Blusas,218,F,44,Primavera,Marrom
BermudaMoletom,Bermudas,360,M,42,Verão,Marrom
JaquetaCouro,Jaquetas,168,F,38,Outono,Preto
BermudaMoletom,Bermudas,151,M,42,Outono,Preto
SapatoSocial,Sapatos,155,F,38,Primavera,Azul
JaquetaCouro,Jaquetas,214,M,38,Verão,Vermelho
BermudaMoletom,Bermudas,221,M,40,Outono,Branco
BlusaRegata,Blusas,341,M,44,Outono,Branco
BlusaRegata,Blusas,134,M,44,Inverno,Marrom
JaquetaCouro,Jaquetas,186,F,42,Primavera,Rosa
JaquetaCouro,Jaquetas,221,F,40,Outono,Amarelo
BermudaMoletom,Bermudas,330,F,38,Inverno,Amarelo
BermudaMoletom,Bermudas,280,M,38,Primavera,Verde
BlusaRegata,Blusas,165,F,42,Outono,Branco
BlusaRegata,Blusas,390,M,38,Primavera,Vermelho
JaquetaCouro,Jaquetas,381,M,40,Inverno,Branco
JaquetaCouro,Jaquetas,235,F,38,Inverno,Rosa
JaquetaCouro,Jaquetas,193,M,44,Primavera,Verde
BermudaMoletom,Bermudas,257,F,38,Outono,Vermelho
BotasWinter,Sapatos,299,M,42,Outono,Vermelho
BlusaRegata,Blusas,198,F,42,Verão,Preto
BermudaMoletom,Bermudas,214,M,38,Outono,Branco
JaquetaCouro,Jaquetas,293,F,44,Inverno,Branco
BlusaRegata,Blusas,185,M,38,Verão,Azul
BermudaMoletom,Bermudas,191,F,44,Inverno,Azul
BotasWinter,Sapatos,288,M,40,Inverno,Verde
JaquetaCouro,Jaquetas,279,M,38,Verão,Vermelho
JaquetaCouro,Jaquetas,374,M,38,Inverno,Verde
BlusaRegata,Blusas,176,M,38,Primavera,Marrom
BotasWinter,Sapatos,240,M,38,Inverno,Vermelho
BotasWinter,Sapatos,313,M,38,Verão,Preto
BlusaRegata,Blusas,274,M,40,Verão,Azul
TênisEsportivo,Sapatos,360,F,40,Inverno,Preto
BlusaRegata,Blusas,102,M,44,Inverno,Rosa
SapatoSocial,Sapatos,140,M,44,Outono,Amarelo
BotasWinter,Sapatos,224,F,44,Verão,Preto
JaquetaCouro,Jaquetas,317,F,42,Primavera,Verde
JaquetaCouro,Jaquetas,176,M,44,Inverno,Amarelo
BermudaMoletom,Bermudas,269,F,42,Inverno,Vermelho
BermudaMoletom,Bermudas,218,M,40,Outono,Branco
BlusaRegata,Blusas,378,F,42,Primavera,Branco
TênisEsportivo,Sapatos,199,F,44,Primavera,Rosa
JaquetaCouro,Jaquetas,168,F,40,Primavera,Amarelo
SapatoSocial,Sapatos,159,F,42,Inverno,Azul
TênisEsportivo,Sapatos,247,M,40,Outono,Preto
BermudaMoletom,Bermudas,367,F,42,Verão,Rosa
BermudaMoletom,Bermudas,280,F,38,Inverno,Marrom
BermudaMoletom,Bermudas,344,M,40,Primavera,Vermelho
JaquetaCouro,Jaquetas,297,M,40,Primavera,Azul
JaquetaCouro,Jaquetas,108,F,40,Inverno,Amarelo
BotasWinter,Sapatos,269,F,42,Outono,Verde
BermudaMoletom,Bermudas,174,F,40,Inverno,Rosa
JaquetaCouro,Jaquetas,267,M,40,Inverno,Amarelo
JaquetaCouro,Jaquetas,284,F,40,Inverno,Branco
BermudaMoletom,Bermudas,175,F,38,Inverno,Amarelo
TênisEsportivo,Sapatos,175,F,38,Inverno,Azul
BotasWinter,Sapatos,232,F,44,Primavera,Azul
TênisEsportivo,Sapatos,122,M,38,Verão,Branco
BotasWinter,Sapatos,171,F,42,Outono,Marrom
BlusaRegata,Blusas,129,M,40,Primavera,Azul
BlusaRegata,Blusas,130,M,38,Inverno,Branco
TênisEsportivo,Sapatos,181,M,38,Primavera,Amarelo
BermudaMoletom,Bermudas,346,M,44,Primavera,Vermelho
TênisEsportivo,Sapatos,163,M,40,Inverno,Preto
BermudaMoletom,Bermudas,398,F,40,Inverno,Preto
BermudaMoletom,Bermudas,171,F,40,Inverno,Amarelo
BlusaRegata,Blusas,348,F,44,Inverno,Azul
BlusaRegata,Blusas,232,F,42,Inverno,Marrom
BermudaMoletom,Bermudas,240,M,38,Verão,Marrom
BermudaMoletom,Bermudas,184,M,38,Outono,Preto
SapatoSocial,Sapatos,352,M,44,Primavera,Branco
BermudaMoletom,Bermudas,108,M,38,Inverno,Branco
JaquetaCouro,Jaquetas,162,F,40,Inverno,Amarelo
JaquetaCouro,Jaquetas,372,F,44,Primavera,Vermelho
TênisEsportivo,Sapatos,376,F,42,Primavera,Verde
BlusaRegata,Blusas,206,M,42,Inverno,Marrom
BlusaRegata,Blusas,280,F,42,Outono,Marrom
TênisEsportivo,Sapatos,220,M,40,Verão,Rosa
TênisEsportivo,Sapatos,122,M,38,Primavera,Azul
BermudaMoletom,Bermudas,390,F,40,Primavera,Vermelho
TênisEsportivo,Sapatos,133,M,40,Primavera,Vermelho
BermudaMoletom,Bermudas,377,M,42,Inverno,Preto
BermudaMoletom,Bermudas,257,F,40,Verão,Marrom
BlusaRegata,Blusas,400,F,40,Inverno,Rosa
BermudaMoletom,Bermudas,264,F,40,Primavera,Branco
TênisEsportivo,Sapatos,291,M,44,Inverno,Vermelho
BermudaMoletom,Bermudas,134,M,42,Inverno,Vermelho
BlusaRegata,Blusas,260,M,44,Verão,Vermelho
BlusaRegata,Blusas,212,F,38,Verão,Branco
BermudaMoletom,Bermudas,356,F,40,Outono,Amarelo
BlusaRegata,Blusas,203,F,44,Verão,Branco
BlusaRegata,Blusas,386,M,40,Primavera,Vermelho
BermudaMoletom,Bermudas,276,F,40,Outono,Branco
BlusaRegata,Blusas,329,F,44,Inverno,Vermelho
SapatoSocial,Sapatos,189,M,44,Primavera,Rosa
TênisEsportivo,Sapatos,185,F,38,Primavera,Vermelho
BermudaMoletom,Bermudas,103,F,40,Verão,Vermelho
BlusaRegata,Blusas,182,F,38,Verão,Rosa
JaquetaCouro,Jaquetas,157,F,44,Outono,Branco
BotasWinter,Sapatos,138,F,42,Verão,Verde
BlusaRegata,Blusas,187,M,42,Inverno,Amarelo
BlusaRegata,Blusas,307,M,44,Inverno,Preto
JaquetaCouro,Jaquetas,134,F,40,Verão,Rosa
BermudaMoletom,Bermudas,171,F,44,Inverno,Preto
TênisEsportivo,Sapatos,325,M,40,Outono,Amarelo
JaquetaCouro,Jaquetas,342,M,42,Outono,Vermelho
JaquetaCouro,Jaquetas,234,M,44,Outono,Rosa
BermudaMoletom,Bermudas,286,F,44,Verão,Amarelo
BlusaRegata,Blusas,273,M,42,Inverno,Verde
BermudaMoletom,Bermudas,125,F,40,Primavera,Azul
BlusaRegata,Blusas,244,M,38,Inverno,Verde
BlusaRegata,Blusas,187,F,40,Primavera,Preto
JaquetaCouro,Jaquetas,370,F,40,Primavera,Marrom
TênisEsportivo,Sapatos,262,M,40,Verão,Vermelho
BermudaMoletom,Bermudas,318,F,44,Inverno,Verde
JaquetaCouro,Jaquetas,103,F,44,Verão,Rosa
JaquetaCouro,Jaquetas,303,F,38,Primavera,Branco
BermudaMoletom,Bermudas,349,F,42,Primavera,Marrom
BotasWinter,Sapatos,191,M,42,Outono,Amarelo
BotasWinter,Sapatos,185,M,42,Primavera,Verde
BlusaRegata,Blusas,296,M,44,Primavera,Rosa
BermudaMoletom,Bermudas,232,F,38,Inverno,Azul
BlusaRegata,Blusas,109,M,40,Primavera,Azul
JaquetaCouro,Jaquetas,160,F,38,Primavera,Vermelho
BotasWinter,Sapatos,111,M,38,Outono,Amarelo
BermudaMoletom,Bermudas,344,M,42,Outono,Branco
JaquetaCouro,Jaquetas,258,M,40,Outono,Rosa
BermudaMoletom,Bermudas,330,F,44,Primavera,Vermelho
BotasWinter,Sapatos,179,M,40,Primavera,Vermelho
BlusaRegata,Blusas,226,F,42,Outono,Verde
SapatoSocial,Sapatos,257,F,44,Inverno,Branco
BotasWinter,Sapatos,179,M,42,Outono,Marrom
BermudaMoletom,Bermudas,185,F,38,Verão,Marrom
BlusaRegata,Blusas,159,F,44,Verão,Verde
JaquetaCouro,Jaquetas,155,M,42,Primavera,Branco
JaquetaCouro,Jaquetas,278,M,38,Outono,Rosa
SapatoSocial,Sapatos,128,F,38,Outono,Branco
JaquetaCouro,Jaquetas,195,F,40,Inverno,Branco
BlusaRegata,Blusas,210,F,42,Primavera,Amarelo
BlusaRegata,Blusas,125,F,44,Verão,Azul
BermudaMoletom,Bermudas,205,M,38,Outono,Preto
BlusaRegata,Blusas,238,M,40,Primavera,Amarelo
BermudaMoletom,Bermudas,223,M,40,Inverno,Rosa
JaquetaCouro,Jaquetas,184,F,42,Inverno,Preto
JaquetaCouro,Jaquetas,315,M,40,Inverno,Vermelho
BlusaRegata,Blusas,276,M,44,Inverno,Verde
BermudaMoletom,Bermudas,189,M,44,Primavera,Verde
BotasWinter,Sapatos,141,F,44,Inverno,Verde
BermudaMoletom,Bermudas,394,F,44,Outono,Amarelo
JaquetaCouro,Jaquetas,236,F,44,Inverno,Verde
BotasWinter,Sapatos,167,M,42,Verão,Branco
BlusaRegata,Blusas,222,M,44,Verão,Azul
JaquetaCouro,Jaquetas,236,M,42,Verão,Rosa
BlusaRegata,Blusas,215,F,40,Outono,Preto
JaquetaCouro,Jaquetas,359,F,44,Primavera,Azul
BotasWinter,Sapatos,285,M,44,Primavera,Preto
BermudaMoletom,Bermudas,356,F,44,Verão,Rosa
SapatoSocial,Sapatos,368,F,40,Outono,Rosa
BermudaMoletom,Bermudas,161,F,42,Verão,Branco
JaquetaCouro,Jaquetas,330,M,38,Outono,Vermelho
BermudaMoletom,Bermudas,254,M,44,Primavera,Preto
BermudaMoletom,Bermudas,349,M,38,Verão,Amarelo
BotasWinter,Sapatos,337,F,42,Verão,Vermelho
BermudaMoletom,Bermudas,344,F,42,Inverno,Azul
TênisEsportivo,Sapatos,323,M,44,Outono,Rosa
JaquetaCouro,Jaquetas,269,F,42,Outono,Verde
JaquetaCouro,Jaquetas,210,F,42,Outono,Rosa
BlusaRegata,Blusas,239,F,42,Inverno,Branco
TênisEsportivo,Sapatos,147,M,42,Primavera,Branco
BlusaRegata,Blusas,383,M,44,Inverno,Rosa
BlusaRegata,Blusas,266,M,40,Outono,Verde
BlusaRegata,Blusas,117,F,40,Verão,Azul
JaquetaCouro,Jaquetas,377,F,42,Primavera,Marrom
SapatoSocial,Sapatos,162,F,38,Outono,Preto
JaquetaCouro,Jaquetas,367,F,42,Verão,Marrom
BlusaRegata,Blusas,375,M,38,Verão,Azul
BermudaMoletom,Bermudas,224,F,42,Outono,Azul
JaquetaCouro,Jaquetas,284,M,40,Verão,Rosa
TênisEsportivo,Sapatos,241,F,42,Inverno,Verde
JaquetaCouro,Jaquetas,342,M,44,Inverno,Preto
BlusaRegata,Blusas,333,M,42,Inverno,Azul
BlusaRegata,Blusas,254,M,44,Inverno,Azul
BermudaMoletom,Bermudas,279,F,40,Primavera,Verde
JaquetaCouro,Jaquetas,173,M,38,Inverno,Preto
BermudaMoletom,Bermudas,183,F,38,Outono,Branco
TênisEsportivo,Sapatos,348,M,44,Verão,Vermelho
TênisEsportivo,Sapatos,291,M,38,Outono,Preto
JaquetaCouro,Jaquetas,151,M,42,Primavera,Marrom
JaquetaCouro,Jaquetas,213,M,44,Inverno,Amarelo
BlusaRegata,Blusas,218,F,40,Verão,Azul
BermudaMoletom,Bermudas,243,M,42,Outono,Vermelho
BermudaMoletom,Bermudas,224,F,42,Primavera,Amarelo
BlusaRegata,Blusas,168,M,38,Verão,Vermelho
JaquetaCouro,Jaquetas,250,F,40,Inverno,Vermelho
BermudaMoletom,Bermudas,153,F,44,Outono,Azul
BermudaMoletom,Bermudas,371,F,44,Inverno,Marrom
BermudaMoletom,Bermudas,214,F,42,Primavera,Rosa
BlusaRegata,Blusas,239,M,38,Verão,Verde
SapatoSocial,Sapatos,120,F,42,Inverno,Azul
BermudaMoletom,Bermudas,207,M,40,Primavera,Verde
TênisEsportivo,Sapatos,376,F,44,Inverno,Marrom
BlusaRegata,Blusas,400,F,38,Verão,Verde
BlusaRegata,Blusas,220,F,44,Verão,Rosa
BermudaMoletom,Bermudas,279,F,40,Outono,Preto
JaquetaCouro,Jaquetas,303,M,44,Outono,Rosa
JaquetaCouro,Jaquetas,102,M,44,Outono,Amarelo
BlusaRegata,Blusas,269,M,44,Inverno,Verde
JaquetaCouro,Jaquetas,303,M,40,Outono,Preto
SapatoSocial,Sapatos,393,M,38,Verão,Marrom
SapatoSocial,Sapatos,288,M,40,Outono,Amarelo
JaquetaCouro,Jaquetas,342,F,38,Verão,Marrom
JaquetaCouro,Jaquetas,339,F,42,Inverno,Branco
BermudaMoletom,Bermudas,304,M,42,Outono,Azul
TênisEsportivo,Sapatos,288,M,38,Outono,Amarelo
SapatoSocial,Sapatos,170,F,44,Inverno,Marrom
BlusaRegata,Blusas,276,M,40,Inverno,Marrom
BotasWinter,Sapatos,356,F,38,Inverno,Vermelho
JaquetaCouro,Jaquetas,170,M,42,Verão,Azul
BlusaRegata,Blusas,197,F,44,Verão,Vermelho
JaquetaCouro,Jaquetas,264,F,40,Outono,Branco
BotasWinter,Sapatos,164,M,40,Inverno,Rosa
BermudaMoletom,Bermudas,252,F,40,Primavera,Preto
BlusaRegata,Blusas,235,F,44,Primavera,Branco
BermudaMoletom,Bermudas,352,M,38,Verão,Branco
BlusaRegata,Blusas,263,F,40,Outono,Vermelho
JaquetaCouro,Jaquetas,173,F,38,Primavera,Branco
BermudaMoletom,Bermudas,166,F,38,Outono,Verde
SapatoSocial,Sapatos,247,M,44,Inverno,Azul
JaquetaCouro,Jaquetas,341,M,42,Inverno,Marrom
BermudaMoletom,Bermudas,264,F,38,Primavera,Branco
BermudaMoletom,Bermudas,353,M,38,Outono,Verde
BlusaRegata,Blusas,313,F,38,Primavera,Preto
BermudaMoletom,Bermudas,376,M,38,Verão,Verde
SapatoSocial,Sapatos,209,M,40,Inverno,Branco
BermudaMoletom,Bermudas,120,M,38,Inverno,Azul
BlusaRegata,Blusas,295,F,38,Primavera,Azul
BermudaMoletom,Bermudas,145,F,44,Primavera,Vermelho
JaquetaCouro,Jaquetas,279,M,44,Inverno,Azul
SapatoSocial,Sapatos,187,M,38,Outono,Vermelho
JaquetaCouro,Jaquetas,314,M,44,Inverno,Azul
TênisEsportivo,Sapatos,297,M,40,Outono,Preto
BermudaMoletom,Bermudas,379,M,42,Outono,Verde
BermudaMoletom,Bermudas,100,M,44,Verão,Rosa
BermudaMoletom,Bermudas,249,M,44,Verão,Preto
JaquetaCouro,Jaquetas,320,M,42,Verão,Vermelho
JaquetaCouro,Jaquetas,230,M,44,Outono,Azul
BlusaRegata,Blusas,327,F,38,Verão,Vermelho
BermudaMoletom,Bermudas,317,F,42,Verão,Verde
TênisEsportivo,Sapatos,210,F,42,Inverno,Marrom
SapatoSocial,Sapatos,335,M,44,Primavera,Vermelho
BermudaMoletom,Bermudas,267,F,44,Verão,Rosa
BlusaRegata,Blusas,385,M,42,Primavera,Branco
BotasWinter,Sapatos,203,M,42,Primavera,Branco
JaquetaCouro,Jaquetas,261,M,44,Verão,Rosa
SapatoSocial,Sapatos,193,F,38,Primavera,Amarelo
BotasWinter,Sapatos,279,F,38,Verão,Verde
BermudaMoletom,Bermudas,294,F,38,Outono,Amarelo
BermudaMoletom,Bermudas,250,F,40,Primavera,Branco
BermudaMoletom,Bermudas,341,F,44,Primavera,Marrom
TênisEsportivo,Sapatos,172,M,42,Verão,Preto
BermudaMoletom,Bermudas,317,M,40,Verão,Rosa
JaquetaCouro,Jaquetas,132,F,38,Outono,Verde
SapatoSocial,Sapatos,281,M,44,Primavera,Branco
JaquetaCouro,Jaquetas,309,M,44,Inverno,Verde
TênisEsportivo,Sapatos,271,M,42,Outono,Amarelo
BotasWinter,Sapatos,247,M,38,Verão,Marrom
TênisEsportivo,Sapatos,257,F,38,Outono,Amarelo
JaquetaCouro,Jaquetas,182,M,44,Verão,Rosa
BermudaMoletom,Bermudas,191,F,38,Inverno,Rosa
JaquetaCouro,Jaquetas,270,M,38,Inverno,Azul
JaquetaCouro,Jaquetas,174,M,42,Primavera,Azul
BlusaRegata,Blusas,256,M,38,Verão,Preto
BotasWinter,Sapatos,305,F,44,Verão,Amarelo
BotasWinter,Sapatos,252,F,40,Outono,Vermelho
JaquetaCouro,Jaquetas,104,M,42,Primavera,Verde
JaquetaCouro,Jaquetas,150,M,38,Primavera,Branco
BermudaMoletom,Bermudas,378,F,42,Verão,Marrom
JaquetaCouro,Jaquetas,197,M,42,Verão,Azul
BermudaMoletom,Bermudas,153,F,40,Outono,Azul
BlusaRegata,Blusas,215,M,40,Primavera,Marrom
TênisEsportivo,Sapatos,159,F,44,Inverno,Amarelo
TênisEsportivo,Sapatos,144,M,38,Outono,Branco
BlusaRegata,Blusas,384,M,44,Primavera,Vermelho
BlusaRegata,Blusas,393,F,38,Verão,Rosa
JaquetaCouro,Jaquetas,256,F,40,Primavera,Amarelo
JaquetaCouro,Jaquetas,120,M,44,Inverno,Preto
JaquetaCouro,Jaquetas,228,F,40,Verão,Preto
BermudaMoletom,Bermudas,361,M,44,Inverno,Vermelho
JaquetaCouro,Jaquetas,107,M,42,Inverno,Branco
BlusaRegata,Blusas,188,F,40,Verão,Verde
JaquetaCouro,Jaquetas,115,M,44,Outono,Preto
JaquetaCouro,Jaquetas,307,M,44,Verão,Amarelo
BlusaRegata,Blusas,282,M,42,Primavera,Azul
